,,,nominal gross output,nominal intermediate input,nominal IT equipment capital,nominal software capital,nominal R&D capital,nominal entertainment originals capital,nominal other capital,nominal college labor input,nominal non-college labor input,gross output quantity index,intermediate input quantity index,quantity index IT equipment capital,quantity index software capital,quantity index R&D capital,quantity index entertainment originals capital,quantity index other capital,quantity index college labor input,quantity index non-college labor input,total hours
1968,50,Management of companies and enterprises,19417,6027,20.966370000000001,369.81863399999997,8.7511019999999995,2.8340269999999999,8215.2363280000009,814.62335199999995,3957.7717290000001,0.31664999999999999,0.14854999999999999,4.0999999999999999E-4,6.2700000000000004E-3,5.3589999999999999E-2,1,0.28005000000000002,0.12744900000000001,1.269782,2412.6191410000001
1969,50,Management of companies and enterprises,20687,6419,23.197089999999999,418.68875100000002,8.5191429999999997,2.8246549999999999,8169.3090819999998,952.947632,4692.5131840000004,0.32638,0.15237999999999999,4.2999999999999999E-4,7.7799999999999996E-3,5.7590000000000002E-2,1,0.29172999999999999,0.12574299999999999,1.315118,2388.2272950000001
1970,50,Management of companies and enterprises,21321,6638,24.669243000000002,452.17047100000002,8.7364180000000005,2.8083429999999998,8036.923828,1024.6687010000001,5133.0234380000002,0.32269999999999999,0.15149000000000001,4.6999999999999999E-4,9.6299999999999997E-3,6.2969999999999998E-2,1,0.30430000000000001,0.121763,1.2852939999999999,2305.66626
1971,50,Management of companies and enterprises,22861,7108,29.573505000000001,572.08581500000003,9.8935469999999999,2.7644470000000001,8804.5341800000006,1173.9370120000001,5160.2119140000004,0.33402999999999999,0.15464,5.0000000000000001E-4,1.175E-2,6.9010000000000002E-2,1,0.31741999999999998,0.12859799999999999,1.2496309999999999,2325.5791020000001
1972,50,Management of companies and enterprises,24930,7751,47.150398000000003,627.28472899999997,10.667071999999999,2.7363050000000002,9417.1650389999995,1382.3479,5691.6474609999996,0.35781000000000002,0.16217000000000001,6.0999999999999997E-4,1.371E-2,7.5600000000000001E-2,1,0.33317000000000002,0.13531099999999999,1.280208,2353.8215329999998
1973,50,Management of companies and enterprises,27597,8634,74.774353000000005,644.11688200000003,11.005136,2.7414749999999999,10055.943359000001,1576.238525,6598.1801759999998,0.38652999999999998,0.17075000000000001,9.2000000000000003E-4,1.5570000000000001E-2,8.233E-2,1,0.35127999999999998,0.14027300000000001,1.350989,2376.96875
1974,50,Management of companies and enterprises,29951,9335,92.515625,641.44445800000005,10.952933,2.7408410000000001,10599.959961,1834.1245120000001,7434.2612300000001,0.36657000000000001,0.17338000000000001,1.2899999999999999E-3,1.763E-2,8.7910000000000002E-2,1,0.37165999999999999,0.14460000000000001,1.351019,2337.4892580000001
1975,50,Management of companies and enterprises,33012,10264,96.909760000000006,716.72668499999997,12.358134,2.562252,12086.227539,2219.3303219999998,7613.8852539999998,0.36065000000000003,0.17537,1.5900000000000001E-3,2.044E-2,9.4469999999999998E-2,1,0.38995999999999997,0.157746,1.2666679999999999,2349.8215329999998
1976,50,Management of companies and enterprises,37383,11691,115.291946,908.53125,15.39484,2.559774,13548.157227,2532.006836,8570.0566409999992,0.39023999999999998,0.18883,1.9499999999999999E-3,2.385E-2,0.10775,1,0.40533999999999998,0.16278699999999999,1.3185009999999999,2366.2055660000001
1977,50,Management of companies and enterprises,42087,13106,142.78033400000001,1111.5832519999999,20.348492,2.5009779999999999,14925.291992,2961.4804690000001,9817.0146480000003,0.41649999999999998,0.20211000000000001,2.63E-3,2.6599999999999999E-2,0.13041,1,0.42115000000000002,0.166543,1.3829830000000001,2383.1811520000001
1978,50,Management of companies and enterprises,47704,14738,181.560959,1177.329956,25.668806,2.3801570000000001,15668.009765999999,3751.6716310000002,12159.376953000001,0.43969999999999998,0.21592,3.5799999999999998E-3,2.8309999999999998E-2,0.16336000000000001,1,0.43841999999999998,0.17097100000000001,1.410865,2379.882568
1979,50,Management of companies and enterprises,52253,16099,212.33163500000001,1045.838501,29.899384999999999,2.2604289999999998,15484.698242,4704,14674.970703000001,0.44451000000000002,0.22578000000000001,5.13E-3,3.0859999999999999E-2,0.20802999999999999,1,0.45956999999999998,0.17189299999999999,1.4512320000000001,2336.6274410000001
1980,50,Management of companies and enterprises,57387,17525,270.64233400000001,1080.7863769999999,35.799697999999999,2.2037800000000001,15445.997069999999,5779.6997069999998,17246.871093999998,0.43731999999999999,0.23016,7.4799999999999997E-3,3.4709999999999998E-2,0.26567000000000002,1,0.48398999999999998,0.17829900000000001,1.46448,2330.3496089999999
1981,50,Management of companies and enterprises,64269,18839,384.02856400000002,1027.9094239999999,42.525005,1.9232880000000001,17142.863281000002,7124.3017579999996,19706.449218999998,0.43235000000000001,0.22864000000000001,1.155E-2,3.9170000000000003E-2,0.33645000000000003,1,0.51351000000000002,0.19112699999999999,1.5061910000000001,2351.9008789999998
1982,50,Management of companies and enterprises,67070,19705,510.46798699999999,1316.61853,57.950767999999997,1.803374,15636.005859000001,8474.9150389999995,21367.238281000002,0.43419000000000002,0.22425,1.5859999999999999E-2,4.4080000000000001E-2,0.42043999999999998,1,0.54529000000000005,0.21171699999999999,1.5130790000000001,2433.9584960000002
1983,50,Management of companies and enterprises,75363,21719,721.50817900000004,1797.2204589999999,87.841064000000003,1.689656,16998.742188,9775.1455079999996,24261.851562,0.47199000000000002,0.22933999999999999,2.052E-2,4.8910000000000002E-2,0.51854999999999996,1,0.57455999999999996,0.214507,1.5740229999999999,2475.9570309999999
1984,50,Management of companies and enterprises,85930,24327,959.14257799999996,2049.349365,114.49298899999999,1.5272520000000001,17582.632812,12715.825194999999,28180.029297000001,0.52422000000000002,0.24546000000000001,2.8119999999999999E-2,5.4039999999999998E-2,0.63553000000000004,1,0.60475999999999996,0.22453999999999999,1.6273470000000001,2449.2326659999999
1985,50,Management of companies and enterprises,93985,25578,1179.3100589999999,2383.6335450000001,150.384308,1.3963239999999999,17729.320312,14997.635742,31965.320312,0.55757999999999996,0.24818999999999999,3.773E-2,6.0080000000000001E-2,0.77519000000000005,1,0.63876999999999995,0.23025300000000001,1.6726540000000001,2452.8596189999998
1986,50,Management of companies and enterprises,101621,27087,1344.9354249999999,2489.8466800000001,177.39948999999999,1.303331,17635.908202999999,17699.25,35185.355469000002,0.59392,0.25368000000000002,4.7899999999999998E-2,6.6119999999999998E-2,0.93152000000000001,1,0.67091000000000001,0.231318,1.6902429999999999,2429.6352539999998
1987,50,Management of companies and enterprises,104878,27579,1214.1304929999999,1817.201172,150.238495,0.99109499999999995,14311.438477,19991.183593999998,39813.816405999998,0.60463999999999996,0.25195000000000001,5.8110000000000002E-2,7.2489999999999999E-2,1.0704899999999999,1,0.69059000000000004,0.23833299999999999,1.745744,2475.0180660000001
1988,50,Management of companies and enterprises,111150,37268,781.08538799999997,1114.7607419999999,99.473174999999998,0.97826299999999999,7857.7065430000002,20942.552734000001,43085.445312000003,0.61163000000000001,0.33149000000000001,7.0129999999999998E-2,8.0930000000000002E-2,1.1966000000000001,1,0.72919999999999996,0.23980299999999999,1.7531000000000001,2510.2558589999999
1989,50,Management of companies and enterprises,118397,40021,789.76776099999995,1044.0045170000001,101.034721,0.98022399999999998,8713.2109380000002,24574.625,43152.375,0.66269,0.34576000000000001,8.2239999999999994E-2,9.3329999999999996E-2,1.34633,1,0.74439999999999995,0.26750000000000002,1.721303,2571.13501
1990,50,Management of companies and enterprises,125639,44565,646.03607199999999,856.81781000000001,85.133353999999997,0.99038800000000005,7275.0229490000002,25460.675781000002,46749.324219000002,0.69621999999999995,0.37379000000000001,9.2730000000000007E-2,0.10940999999999999,1.5274399999999999,1,0.78188999999999997,0.26481399999999999,1.739136,2602.744385
1991,50,Management of companies and enterprises,130476,48475,396.18856799999998,588.67321800000002,57.218738999999999,1.042203,4226.876953,31270.048827999999,45460.953125,0.67003000000000001,0.39411000000000002,0.10138999999999999,0.12762999999999999,1.7354700000000001,1,0.78747,0.30395899999999998,1.6306350000000001,2520.007568
1992,50,Management of companies and enterprises,137756,52170,275.31890900000002,482.90182499999997,44.395325,1.1276949999999999,2842.2565920000002,35788.996094000002,46151.003905999998,0.65290999999999999,0.41394999999999998,0.11401,0.15714,1.9393499999999999,1,0.81886999999999999,0.33032899999999998,1.5892310000000001,2545.0749510000001
1993,50,Management of companies and enterprises,147630,54538,575.50061000000005,1144.079346,103.756371,1.067178,5814.5971680000002,40924.199219000002,44528.800780999998,0.65707000000000004,0.42559999999999998,0.12972,0.18645,2.1312799999999998,1,0.82189000000000001,0.37931199999999998,1.5470189999999999,2572.9047850000002
1994,50,Management of companies and enterprises,158751,61745,517.77032499999996,1100.3486330000001,96.714889999999997,1.1246620000000001,5475.0415039999998,44824.613280999998,44990.386719000002,0.69098000000000004,0.47466000000000003,0.14494000000000001,0.19977,2.2875299999999998,1,0.84245999999999999,0.39561200000000002,1.599434,2562.6611330000001
1995,50,Management of companies and enterprises,169089,65384,759.95239300000003,1518.698975,150.258713,1.0688599999999999,8829.0214840000008,51184.96875,41261.03125,0.70606999999999998,0.49179,0.16622000000000001,0.20318,2.3904700000000001,1,0.87004000000000004,0.482769,1.4313400000000001,2666.0820309999999
1996,50,Management of companies and enterprises,180671,68158,1017.020569,1901.0839840000001,203.730515,1.057825,11711.107421999999,58304.132812000003,39374.867187999997,0.72536999999999996,0.50287999999999999,0.20094000000000001,0.20524000000000001,2.4720300000000002,1,0.92047000000000001,0.53519700000000003,1.3432679999999999,2723.0588379999999
1997,50,Management of companies and enterprises,196136,69431,1368.6948239999999,2437.774414,270.22753899999998,1.0572569999999999,16714.244140999999,64510.402344000002,41402.597655999998,0.77961000000000003,0.50088999999999995,0.24395,0.2142,2.5823200000000002,1,0.97453999999999996,0.56568600000000002,1.3181689999999999,2773.6433109999998
1998,50,Management of companies and enterprises,221911,80917,1464.7779539999999,2697.9904790000001,306.541382,1.056551,17997.625,75520.53125,43005.476562000003,0.83548999999999995,0.57230999999999999,0.29557,0.24196999999999999,2.7230300000000001,1,0.99009000000000003,0.63099799999999995,1.208035,2876.2570799999999
1999,50,Management of companies and enterprises,240214,89931,1512.829956,3243.3688959999999,326.47274800000002,1.0621339999999999,18924.773438,84729.421875,41545.066405999998,0.86373,0.62182000000000004,0.36003000000000002,0.29891000000000001,2.6804800000000002,1,0.98448000000000002,0.66386400000000001,1.1699550000000001,2876.1557619999999
2000,50,Management of companies and enterprises,260454,87248,1532.6873780000001,4199.8251950000003,303.66659499999997,1.0455080000000001,19583.978515999999,102417.59375,45167.203125,0.87633000000000005,0.59097999999999995,0.41882000000000003,0.36669000000000002,2.45086,1,0.97414999999999996,0.75088999999999995,1.0443450000000001,3069.821289
2001,50,Management of companies and enterprises,259587,85172,1353.1545410000001,4518.0126950000003,257.06042500000001,1.0500130000000001,18068.130859000001,108715.679688,41501.917969000002,0.88505999999999996,0.57537000000000005,0.45705000000000001,0.42469000000000001,2.3348,1,0.98590999999999995,0.74978599999999995,0.98500299999999996,2959.7697750000002
2002,50,Management of companies and enterprises,262452,85846,1263.5200199999999,5247.2788090000004,255.58189400000001,1.041096,19514.982422000001,108096.671875,42226.917969000002,0.88300000000000001,0.57874999999999999,0.53205999999999998,0.50158999999999998,2.2474500000000002,1,0.98985000000000001,0.72925300000000004,0.91486999999999996,2803.7248540000001
2003,50,Management of companies and enterprises,281193,93710,1342.752197,6026.7446289999998,225.516479,1.0483359999999999,20338.640625,118151.96875,41396.332030999998,0.92459999999999998,0.62248000000000003,0.64034000000000002,0.59038000000000002,2.0435699999999999,1,0.99855000000000005,0.76833399999999996,0.87785599999999997,2830.786865
2004,50,Management of companies and enterprises,319394,112726,1418.710327,6945.5874020000001,209.86114499999999,1.0557369999999999,22722.378906000002,129173.757812,46196.644530999998,0.94715000000000005,0.73436999999999997,0.71604999999999996,0.65864,1.8167500000000001,1,1.02515,0.80274299999999998,0.95013899999999996,2981.2204590000001
2005,50,Management of companies and enterprises,353204,133859,1464.3176269999999,7329.314453,187.00517300000001,1.0504439999999999,25281.810547000001,141485.453125,43596.042969000002,1.0036799999999999,0.84928999999999999,0.75787000000000004,0.69972999999999996,1.59768,1,1.00346,0.83366399999999996,0.92038299999999995,2990.0122070000002
2006,50,Management of companies and enterprises,384458,145967,1442.6491699999999,7893.0966799999997,173.565338,1.053407,28570.728515999999,149699.84375,50710.066405999998,1.0310999999999999,0.89871000000000001,0.77578999999999998,0.71555000000000002,1.39964,1,1.00884,0.85081300000000004,0.99045899999999998,3123.3620609999998
2007,50,Management of companies and enterprises,431705,172166,1377.330322,8502.875,160.383926,1.0546439999999999,30068.857422000001,166256.28125,53172.214844000002,1.0738799999999999,1.03914,0.80049000000000003,0.75017,1.23996,1,1.00549,0.90604499999999999,0.95790799999999998,3226.8930660000001
2008,50,Management of companies and enterprises,439339,177823,1416.90625,9883.4082030000009,153.63125600000001,1.09497,29524.755859000001,165912.296875,54623.90625,1.0730500000000001,1.04508,0.88175999999999999,0.85182999999999998,1.1133500000000001,1,1.00204,0.93760299999999996,1.0483750000000001,3420.360596
2009,50,Management of companies and enterprises,415297,168161,1452.8691409999999,11782.730469,138.080704,1.059507,26200.962890999999,160357.375,47202.925780999998,1,1,1,1,1,1,1,1,1,3424.9157709999999
2010,50,Management of companies and enterprises,447069,178864,1463.6298830000001,13013.135742,117.145622,1.0439659999999999,26631.246093999998,176637.640625,50341.15625,1.06477,1.04759,1.1004400000000001,1.11128,0.90595999999999999,1,1.00444,1.0002519999999999,1.020904,3437.329346
