year,sector,sector_order,row_type,value_millions,share_of_national_income_percent,share_of_domestic_industries_percent,source_table,source_line,source_description,classification_note,source_note
1966,Services,15,services_total,78692.0,11.054327640314328,11.133638466599226,Table 6.1B,17,Services,Legacy aggregate services mapped to total services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1966,Government,16,sector,93433.0,13.125082529577195,13.219250277661839,Table 6.1B,18,Government,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1966,Rest of the world,17,sector,5071.0,0.7123531675905297,missing,Table 6.1B,19,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,"Agriculture, forestry, fishing, and hunting",1,sector,19077.0,2.535371873147678,2.553678517883915,Table 6.1B,4,"Agriculture, forestry, and fishing",Legacy SIC agriculture/forestry/fishing mapped to Table 6D agriculture/forestry/fishing/hunting.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Mining,2,sector,8095.0,1.0758418678581776,1.0836099807239237,Table 6.1B,5,Mining,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Utilities,3,sector,15494.0,2.059183928424287,2.0740522595844935,Table 6.1B,13,"Electric, gas, and sanitary services","Legacy electric, gas, and sanitary services mapped to Table 6D utilities.","BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Construction,4,sector,37216.0,4.946081649686218,4.981794816877276,Table 6.1B,6,Construction,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Manufacturing,5,sector,209847.0,27.88909060462446,28.090463696723067,Table 6.1B,7,Manufacturing,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Wholesale trade,6,sector,53733.0,7.141224346587209,7.192787534804027,Table 6.1B,14,Wholesale trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Retail trade,7,sector,74048.0,9.841128922935434,9.912186763760976,Table 6.1B,15,Retail trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Transportation and warehousing,8,sector,27334.0,3.6327438685652162,3.658974084386378,Table 6.1B,10 - 12 - 13,Transportation and public utilities less communications and electric/gas/sanitary services,Legacy transportation/public utilities adjusted by subtracting communications and electric/gas/sanitary services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Information,9,sector,17295.0,2.2985404699947103,2.315137074319983,Table 6.1B,12,Communications,Legacy communications mapped to Table 6D information.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,"Finance, insurance, real estate, rental, and leasing",10,sector,95407.0,12.67978321022176,12.771337545512958,Table 6.1B,16,"Finance, insurance, and real estate",Legacy finance/insurance/real estate mapped to Table 6D finance/insurance/real estate/rental/leasing.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Professional and business services,11,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,"Educational services, health care, and social assistance",12,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,"Other services, except government",14,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Services,15,services_total,86596.0,11.508783494632087,11.591882630113515,Table 6.1B,17,Services,Legacy aggregate services mapped to total services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Government,16,sector,102898.0,13.675352256809235,13.774095095309487,Table 6.1B,18,Government,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1967,Rest of the world,17,sector,5394.0,0.7168735065135281,missing,Table 6.1B,19,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,"Agriculture, forestry, fishing, and hunting",1,sector,19642.0,2.381786764482978,2.399491809086356,Table 6.1B,4,"Agriculture, forestry, and fishing",Legacy SIC agriculture/forestry/fishing mapped to Table 6D agriculture/forestry/fishing/hunting.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Mining,2,sector,8919.0,1.08151696122715,1.0895564324020572,Table 6.1B,5,Mining,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Utilities,3,sector,16813.0,2.038742534938006,2.0538975555528407,Table 6.1B,13,"Electric, gas, and sanitary services","Legacy electric, gas, and sanitary services mapped to Table 6D utilities.","BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Construction,4,sector,40691.0,4.9341861945614935,4.970864535359581,Table 6.1B,6,Construction,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Manufacturing,5,sector,228694.0,27.731409343074546,27.93755115503488,Table 6.1B,7,Manufacturing,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Wholesale trade,6,sector,59054.0,7.160881559402188,7.214112070755812,Table 6.1B,14,Wholesale trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Retail trade,7,sector,82108.0,9.956407069451602,10.03041815805226,Table 6.1B,15,Retail trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Transportation and warehousing,8,sector,29425.0,3.5680722708945947,3.5945955850914375,Table 6.1B,10 - 12 - 13,Transportation and public utilities less communications and electric/gas/sanitary services,Legacy transportation/public utilities adjusted by subtracting communications and electric/gas/sanitary services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Information,9,sector,18564.0,2.2510686027829143,2.2678019521372117,Table 6.1B,12,Communications,Legacy communications mapped to Table 6D information.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,"Finance, insurance, real estate, rental, and leasing",10,sector,103965.0,12.606784490860036,12.700497196398686,Table 6.1B,16,"Finance, insurance, and real estate",Legacy finance/insurance/real estate mapped to Table 6D finance/insurance/real estate/rental/leasing.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Professional and business services,11,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,"Educational services, health care, and social assistance",12,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,"Other services, except government",14,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Services,15,services_total,95272.0,11.5526722648316,11.638549212670569,Table 6.1B,17,Services,Legacy aggregate services mapped to total services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Government,16,sector,115445.0,13.998848031042533,14.102908660012949,Table 6.1B,18,Government,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1968,Rest of the world,17,sector,6085.0,0.7378664322308788,missing,Table 6.1B,19,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,"Agriculture, forestry, fishing, and hunting",1,sector,21490.0,2.4098709390198363,2.426510273995804,Table 6.1B,4,"Agriculture, forestry, and fishing",Legacy SIC agriculture/forestry/fishing mapped to Table 6D agriculture/forestry/fishing/hunting.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Mining,2,sector,9199.0,1.0315683000485563,1.0386909265001119,Table 6.1B,5,Mining,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Utilities,3,sector,17954.0,2.013346804986605,2.02724827637602,Table 6.1B,13,"Electric, gas, and sanitary services","Legacy electric, gas, and sanitary services mapped to Table 6D utilities.","BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Construction,4,sector,45577.0,5.110967323764871,5.146256805858854,Table 6.1B,6,Construction,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Manufacturing,5,sector,240590.0,26.97956487756084,27.165849549588206,Table 6.1B,7,Manufacturing,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Wholesale trade,6,sector,64143.0,7.192943305795689,7.2426081202844514,Table 6.1B,14,Wholesale trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Retail trade,7,sector,89036.0,9.98442386815124,10.053362901604952,Table 6.1B,15,Retail trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Transportation and warehousing,8,sector,31405.0,3.5217308906429947,3.5460472384754875,Table 6.1B,10 - 12 - 13,Transportation and public utilities less communications and electric/gas/sanitary services,Legacy transportation/public utilities adjusted by subtracting communications and electric/gas/sanitary services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Information,9,sector,20798.0,2.3322706277214778,2.348374159077,Table 6.1B,12,Communications,Legacy communications mapped to Table 6D information.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,"Finance, insurance, real estate, rental, and leasing",10,sector,113710.0,12.751345950486067,12.839389634995946,Table 6.1B,16,"Finance, insurance, and real estate",Legacy finance/insurance/real estate mapped to Table 6D finance/insurance/real estate/rental/leasing.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Professional and business services,11,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,"Educational services, health care, and social assistance",12,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,"Other services, except government",14,service_detail,missing,missing,missing,Table 6.1B,,,Service detail is not available before Table 6.1D; kept missing by design.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Services,15,services_total,105523.0,11.833262498752452,11.914967130891542,Table 6.1B,17,Services,Legacy aggregate services mapped to total services.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Government,16,sector,126209.0,14.152973538518125,14.250694982351627,Table 6.1B,18,Government,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1969,Rest of the world,17,sector,6115.0,0.685731074551247,missing,Table 6.1B,19,Rest of the world,Direct mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,"Agriculture, forestry, fishing, and hunting",1,sector,22131.0,2.3708898309170205,2.3872395782769935,Table 6.1B,4,"Agriculture, forestry, and fishing",Legacy SIC agriculture/forestry/fishing mapped to Table 6D agriculture/forestry/fishing/hunting.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,Mining,2,sector,10403.0,1.114471416159675,1.1221568538618032,Table 6.1B,5,Mining,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,Utilities,3,sector,18847.0,2.0190755340153217,2.0329991564676924,Table 6.1B,13,"Electric, gas, and sanitary services","Legacy electric, gas, and sanitary services mapped to Table 6D utilities.","BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,Construction,4,sector,47922.0,5.133874767394399,5.169278165025985,Table 6.1B,6,Construction,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,Manufacturing,5,sector,233783.0,25.045128432573033,25.217840600439672,Table 6.1B,7,Manufacturing,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
1970,Wholesale trade,6,sector,68144.0,7.300253790520512,7.350596621124551,Table 6.1B,14,Wholesale trade,Direct legacy SIC mapping.,"BEA NIPA archive, 2024 Q1 Third estimate, released June 28, 2024; Section 6 Table 6.1B/C/D."
